11 -1 +1    1216+14    13 P             -314.   
33 -0       0822-60     5               2291.
33 -0       0919-68     5               2072.
33 -0       N 2601     -2A              2953.
34 -1 +1    0613-26    10               1571.
34 -1       0615-27     3               1465.
34 -1       N 2217     -2B    -20.17    1382.
34 +1       0602-26     7X              1593.
34 +1       N 2139      6X    -19.91    1632.
34 -2 +2    0539-22    10               1532.
34 -2       N 1964      3X    -20.44    1480.
34 +2       0516-21    10               1661.
34 -3 +3    0505-16     9B              1889.
34 -3       0509-14     6A    -19.91    1823.
34 -3       N 1832      4B    -20.17    1772.
34 -4 +4    N 1888      5BP   -20.38    2160.
34 -4       N 1889     -5               2322.
34 +5 +4    N 1784      5B    -20.37    2182.
34 +5 +4    N 1843      7               2470.
34 -6 +6    0618-20    12 P             1767.
34 -6       N 2227      6B    -19.92    1999.
34 +6       0601-20     7B              1776.
34 +7 +7    N 2280      6A    -21.03    1651.
34 +7       N 2325     -5     -20.97    1854.
34 -8 +8    N 2179      0A    -19.54    2549.
34 -8       N 2207      4XP   -21.94    2465.
34 -8       N 2223      4X    -20.85    2492.
34 +8       0618-16     6A    -20.21    2642.
34 +8       N 2196      2A    -20.68    2119.
34 -0       0440-08     9               2414.
34 -0       0449-02    12 P             2100.
34 -0       0502+01    13 P   -18.57    3000.
34 -0       0506-09    10               2561.
34 -0       0508-02    13 P             2729.
34 -0       0525-16     6B    -19.30    2002.
34 -0       0541-19     5B              2559.
34 -0       0550-17     6A              2934.
34 -0       N 1625      3B    -20.52    2953.
34 -0       N 1690     -5     -18.31    2100.
34 -0       N 1954      5B              2977.
41 -1 +1    1503+01    -5     -18.21    2193.
41 -1       N 5806      3X    -20.36    1298.
41 -1       N 5813     -5     -20.77    1879.
41 -1       N 5831     -5     -19.95    1682.
41 -1       N 5838     -2A    -20.60    1430.
41 -1       N 5845     -5     -19.30    1786.
41 -1       N 5846     -5     -21.16    1785.
41 -1       N 5850      3B    -20.69    2532.
41 -1       N 5854     -2B    -19.73    1632.
41 -1       N 5864     -2B    -19.47    1633.
41 -1       U 9760      7     -18.47    2023.
41 -2 +1    N 5690      5     -20.45    1729.
41 -2 +1    N 5691      1XP   -20.00    1850.
41 -2 +1    N 5692     13 P   -19.16    1800.
41 -2 +1    N 5701      0B    -20.35    1498.
41 -2 +1    N 5705      7B    -18.99    1737.
41 -2 +1    N 5713      4XP   -20.60    1871.
41 -2 +1    N 5740      3X    -19.85    1558.
41 -2 +1    N 5746      3X    -21.73    1785.
41 -2 +1    N 5750      0B    -20.13    2000.
41 -2 +1    N 5774      7X    -19.51    1587.
41 -2 +1    N 5775      5B    -20.69    1580.
41 -2 +1    U 9385     10               1633.
41 -2 +1    U 9432     10     -17.83    1556.
41 -2 +1    U 9483     12     -19.20    1627.
41 +2 +1    1450-03     8X              1924.
41 +2 +1    N 5584      6X    -20.29    1597.
41 +2 +1    N 5792      3B    -20.83    1914.
41 -3 +1    N 5566      2B    -21.23    1489.
41 -3 +1    N 5574     -2B    -19.13    1685.
41 -3 +1    N 5576     -5     -20.40    1497.
41 -3 +1    N 5577      4A    -19.37    1455.
41 -3 +1    N 5638     -5     -20.12    1676.
41 -3 +1    N 5668      7A    -20.10    1563.
41 -3 +1    U 9310      8B    -18.10    1829.
41 -3 +1    U 9380     10     -18.17    1692.
41 +3 +1    N 5645      7B    -19.42    1371.
41 -4 +1    N 5496      7     -20.11    1488.
41 -4 +1    N 5506      9               1690.
41 -4 +1    U 9057      8B    -19.03    1510.
41 -5 +1    1430+08    -5 P             2186.
41 -5 +1    N 5665      9BP   -20.54    2264.
41 -6 +1    N 5861      5X    -20.80    1821.
41 -6 +1    N 5885      5X    -20.75    1968.
41 -0 +1    1436-08    10               1761.
41 -0 +1    1446-09    10BP   -19.52    1790.
41 -0 +1    N 5507     -5               2169.
41 -0 +1    N 5669      6X    -19.88    1376.
41 -0 +1    N 5812     -5     -20.58    2027.
41 -0 +1    N 5921      4B    -20.67    1508.
41 -0 +1    N 5964      7B    -19.46    1492.
41 -0 +1    U 9169     10     -18.90    1273.
41 -0 +1    U 9249      7     -17.87    1361.
41 -0 +1    U 9275      8X    -18.72    1311.
41 -0 +1    U 9500      9B              1698.
41 -7 +7    N 5300      5A    -19.52    1123.
41 -7       N 5348      3     -18.89    1411.
41 -7       N 5360     13BP   -17.70    1131.
41 -7       N 5363     13     -20.57    1081.
41 -7       N 5364      4AP   -21.17    1348.
41 +7       U 8995      8X    -18.07    1210.
41 -8 +7    N 5248      4X    -21.07    1112.
41 -8 +7    U 8575     10     -17.30    1122.
41 -8 +7    U 8614     10     -18.73    1004.
41 +9 +9    1444-17     5               2122.
41 +9       N 5756      5 P   -20.76    2106.
41-10+10    1511-15     7A    -20.94    2229.
41-10       N 5878      3A    -20.96    2057.
41-10       N 5915      2BP   -20.84    2229.
41+10       1510-17     8B              2210.
41-11+11    1515-23    -5     -18.67    2294.
41-11       N 5898     -5     -20.49    2173.
41-11       N 5903     -5     -20.88    2438.
41+11       1510-20     9               2199.
41+11       1523-22     4X              2251.
41-12+12    N 5426      5AP   -20.33    2296.
41-12       N 5427      5AP   -20.94    2483.
41-13+12    N 5468      6X    -21.09    2763.
41-13+12    N 5493     -2 P   -20.67    2555.
41-14+14    N 5595      5X    -21.03    2568.
41-14       N 5597      6X    -20.66    2573.
41+15+15    1457-13    10               2726.
41+15       N 5728      1X    -21.67    2879.
41+15       N 5757      3B    -20.68    2678.
41+15       N 5796     -5     -20.91    2871.
41+16+16    N 5984      7B    -19.08    1199.
41+16       U 9912      8B    -17.47    1117.
41+16       U10014     10     -16.48    1203.
41 -0       1442-20    10               2259.
41 -0       N 5324      4A    -21.02    2954.
41 -0       N 5334      5B    -19.66    1311.
41 -0       N 5600      4 P   -19.67    2425.
41 -0       U 8507     13 P   -17.89    1014.
41 -0       U 8839     10     -18.43     971.
41 -0       U 9126     10     -17.70    2294.
41 -0       U 9164     13 P   -17.96    2551.
42 -1 +1    1349+40    13 P   -17.89    2462.
42 -1       N 5290      4BP   -20.99    2673.
42 -1       N 5296     -2     -18.19    2384.
42 -1       N 5297      3X    -21.39    2507.
42 -1       N 5313      3     -20.49    2696.
42 -1       N 5320      5     -20.49    2709.
42 -1       N 5326      1     -20.29    2653.
42 -1       N 5350      4B    -20.76    2410.
42 -1       N 5353     -2     -20.84    2116.
42 -1       N 5362      3 P   -20.19    2361.
42 -1       N 5371      4X    -21.57    2654.
42 -1       N 5383      3BP   -20.96    2355.
42 -1       U 8733      5B    -19.49    2447.
42 -1       U 8742     10               2352.
42 -1       U 8798      8               2388.
42 +1       1359+37    13     -18.20    2789.
42 +1       U 8611      7X    -18.66    2741.
42 -2 +1    N 5169      3B    -18.95    2585.
42 -2 +1    N 5173     -5     -19.40    2507.
42 -2 +1    N 5198     -5     -20.26    2592.
42 -2 +1    U 8597      7B    -18.84    2540.
42 -0 +1    N 5347      2B    -19.48    2364.
42 -0 +1    N 5529      5     -21.31    2971.
42 -0 +1    N 5630      9     -20.18    2777.
42 -0 +1    U 9324      9B    -19.03    2877.
42 -3 +3    N 5660      5X    -20.60    2483.
42 -3       N 5676      4A    -21.45    2273.
42 -3       N 5682      3B    -19.12    2414.
42 -3       N 5689      0B    -20.05    2353.
42 -3       N 5714      5     -19.38    2382.
42 -3       U 9426     10               2463.
42 +3       N 5633      3A    -20.34    2458.
42 -4 +3    N 5448      1X    -20.69    2101.
42 -4 +3    N 5480      5AP   -19.92    2045.
42 -4 +3    N 5481     -2     -19.86    2350.
42 -4 +3    U 9083      8     -17.82    2044.
42 -5 +3    N 5783      5X    -19.85    2497.
42 -5 +3    U 9663     10     -18.71    2594.
42 -6 +3    N 5422      0     -19.45    1986.
42 -6 +3    N 5473     -2X    -20.29    2156.
42 -6 +3    N 5485     -2AP   -20.18    2137.
42 -6 +3    U 8892     10     -18.27    1901.
42 -7 +3    N 5631     -2A    -20.07    2144.
42 -7 +3    N 5678      3X    -20.96    2391.
42 -7 +3    U 9391      8B    -17.85    2097.
42 +7 +3    N 5687     -2     -20.08    2283.
42 +7 +3    U 9477     10               2510.
42 -8 +3    1331+60    10               2226.
42 -8 +3    1348+62    10               2299.
42 -8 +3    N 5308     -2     -20.36    2133.
42 -8 +3    N 5322     -5     -21.66    2061.
42 -8 +3    N 5376      3X    -19.93    2224.
42 -8 +3    U 8716     13 P             2222.
42 +8 +3    1350+64    13 P   -17.06    1828.
42 +8 +3    N 5205     12     -19.68    1940.
42 +8 +3    U 8894      9               1943.
42 -0 +3    N 5377      1B    -20.69    1951.
42 -0 +3    N 5486      5 P   -18.34    1559.
42 -0 +3    U 8441     10     -18.84    1661.
42 -0 +3    U 8639     10     -17.94    1834.
42 -0 +3    U 8658      4X    -19.44    2172.
42 +9 +9    N 5894      9B    -20.55    2679.
42 +9       U 9638     10     -18.50    2461.
42+10+10    N 5985      3X    -21.42    2718.
42+10       U 9837      5X    -19.47    2857.
42+11+11    N 4194     -2BP   -20.01    2629.
42+11       N 4384      1 P   -19.62    2417.
42-12+12    U 7164      9X              2288.
42-12       U 7168     13 P   -17.69    2344.
42+12       N 4128     -2A    -20.10    2481.
42 -0+12    1205+67    13 P   -18.34    2391.
42 -0+12    N 4256      3A    -21.26    2680.
42 -0+12    N 4545      6B    -20.59    2860.
42 -0+12    U 7941      7     -19.59    2445.
42-13+13    N 4127      4     -19.87    2006.
42-13       N 4291     -5     -20.22    1968.
42-13       N 4319      2B    -20.25    1868.
42-13       N 4331     10 P   -18.33    1756.
42-13       N 4386     -5     -19.94    1866.
42-13       N 4589     -5     -20.64    2007.
42-13       N 4750      2A    -20.29    1698.
42-13       U 7872     10               2073.
42+13       N 3329      1A    -20.11    2056.
42+13       N 5452      7X    -19.39    2272.
42-14+14    N 3735      5A    -21.46    2853.
42-14       U 6711     13 P   -19.26    2700.
42+14       N 3516     -2B    -20.59    2709.
42+15+15    U 3496     10               1795.
42+15       U 4646      6X    -20.24    1822.
42-16+16    N 2268      4X    -20.81    2432.
42-16       N 2276      5X    -21.19    2619.
42-16       N 2300     -5     -20.79    2168.
42-16       U 3522     13 P   -18.31    2346.
42-17+16    N 2336      4X    -22.00    2386.
42-17+16    U 3834      5X    -20.61    2225.
42 -0+16    N 2732     -2     -19.68    2206.
42-18+18    N 1530      3B    -21.32    2661.
42-18       U 3130      3X    -20.04    2683.
42-19+18    U 2411      9               2767.
42-19+18    U 2824     13 P   -21.46    2722.
42 -0+18    0321+72    10               2284.
42 -0+18    U 2620      9X    -19.37    2464.
42+20+20    U12069      8X    -19.58    2631.
42+20       U12263     10               2938.
42 -0       1258+64     0               2125.
42 -0       1331+69    13 P             1529.
42 -0       N 3147      4A    -21.73    2881.
42 -0       N 4290      3B    -20.72    2885.
42 -0       N 4814      3A    -20.27    2663.
42 -0       N 5283     -2     -18.98    2875.
42 -0       N 5375      2B    -20.69    2444.
42 -0       U 8355     -2     -19.59    2834.
42 -0       U 9764      8B    -18.67    2448.
42 -0       U10054      8B    -18.76    1725.
42 -0       U12221      7A    -19.54    2302.
43 -1 +1    1253+34    10                766.
43 -1       1324+38    10               1237.
43 -1       N 4861      9B    -18.87     885.
43 -1       N 5005      4X    -21.27    1070.
43 -1       N 5014      1     -18.79    1157.
43 -1       N 5033      5A    -21.03     931.
43 -1       N 5107      6B    -18.49    1010.
43 -1       N 5112      6B    -19.76    1046.
43 -1       U 8246      6B    -17.69     855.
43 -1       U 8261     10                903.
43 -1       U 8280      5     -17.90     865.
43 -1       U 8303     10     -18.02    1002.
43 -1       U 8323     10 P   -16.76     888.
43 +1       1309+26    12     -17.09     898.
43 +1       N 5273     -2A    -19.22    1090.
43 +1       U 8578     13 P   -16.05     878.
43 -2 +1    N 5145     12     -18.98    1313.
43 -2 +1    U 8365      7B    -17.65    1294.
43 -2 +1    U 8449      9               1324.
43 -2 +1    U 8489      8X    -18.05    1401.
43 -0 +1    1339+30    13 P             1113.
43 -0 +1    U 8333     10                950.
43 -3 +3    U 9560     13 P   -17.07    1317.
43 -3       U 9562     13 P   -17.58    1366.
43 -0       N 5301      3A    -20.31    1673.
43 -0       N 5523      6A    -19.36    1099.
43 -0       N 5727      8X    -18.45    1594.
43 -0       U 8588      9     -17.80    1551.
43 -0       U 9242      6     -18.70    1551.
44 -1 +1    1535+55    13 P   -16.08     860.
44 -1       N 5866     -2A    -20.08     875.
44 -1       N 5879      4A    -19.48     962.
44 -1       N 5907      5A    -20.55     854.
44 -1       N 5963     12 P   -18.75     854.
44 -1       U 9769      8A    -17.04    1029.
44 -1       U 9776     10               1018.
44 -2 +1    N 6015      6A    -20.05    1048.
44 -2 +1    U10031      9B              1099.
44 -0 +1    N 6140      5A    -19.54    1147.
44 -0 +1    U 9893     13 P   -16.07     840.
44 -3 +3    U10669     10                682.
44 -3       U10736      8X    -17.24     735.
44 -4 +4    N 6207      5A    -19.54    1048.
44 -4       N 6255      5B    -18.62    1124.
44 -5 +5    N 6340      0A    -19.98    1441.
44 -5       N 6395      5 P   -19.58    1415.
44 -6 +5    N 6236      6X    -19.73    1525.
44 -6 +5    N 6248      6B    -18.93    1364.
44 -7 +5    N 6412      5A    -19.69    1573.
44 -7 +5    U10792     10               1481.
44 -0 +5    N 6217      4B    -20.19    1592.
44 -8 +8    N 6643      5A    -20.79    1744.
44 -8       N 6654      0B    -20.12    2063.
44 -8       U11193     10     -17.69    1786.
44 -8       U11332      7BP             1824.
44 -0       1437+37    13 P              661.
44 -0       N 5608     10 P   -17.32     780.
44 -0       N 5832      3BP   -18.20     660.
44 -0       N 5949      5A    -17.84     645.
44 -0       N 6239      3BP   -18.91    1160.
44 -0       N 6689      7A    -18.73     750.
44 -0       U 7490      9A    -17.13     636.
44 -0       U 9211     10     -16.64     819.
44 -0       U 9992     10     -15.84     646.
44 -0       U10310     10B    -17.51     917.
44 -0       U10608      8B    -16.55    1325.
44 -0       U10806      8B    -18.27    1175.
44 -0       U10991     10               1712.
44 -0       U11000     13 P   -17.00     900.
45 -1 +1    N 5012      5X    -20.23    2620.
45 -1       N 5016      5X    -19.43    2614.
45 -1       U 8290      9 P   -18.62    2599.
45 +1       U 8409      8A    -19.05    2817.
45 +2 +2    N 4793      5X    -20.90    2498.
45 +2       N 4961      6B    -19.25    2543.
45 -0       N 5089      5 P   -19.22    2186.
45 -0       N 5116      5B    -20.17    2854.
45 -0       N 5117      5B    -19.41    2461.
51 -1 +1    0314-35     7               1438.
51 -1       0323-362    9B              1694.
51 -1       0323-363    7B               870.
51 -1       0323-37     0               1922.
51 -1       0334-34     2               1471.
51 -1       0335-35    -2     -17.84    1778.
51 -1       0338-35    10B              1879.
51 -1       0341-36     9                741.
51 -1       0344-35     9               1777.
51 -1       0352-36    -5     -18.71    1223.
51 -1       N 1310      5A              1573.
51 -1       N 1316     -2XP   -21.47    1631.
51 -1       N 1317      0X    -19.20    1800.
51 -1       N 1326     -2B    -19.84    1221.
51 -1       N 1341      5B    -18.14    1720.
51 -1       N 1350      2B    -19.98    1648.
51 -1       N 1351     -5     -18.34    1350.
51 -1       N 1365      3B    -21.26    1492.
51 -1       N 1374     -5     -18.84    1105.
51 -1       N 1375     -2     -17.94     523.
51 -1       N 1379     -5     -19.07    1239.
51 -1       N 1380     -2A    -20.04    1663.
51 -1       N 1381     -2A    -18.80    1629.
51 -1       N 1386     -2A    -19.04     696.
51 -1       N 1387     -2     -19.14    1091.
51 -1       N 1389     -5     -18.75     927.
51 -1       N 1399     -5     -20.29    1294.
51 -1       N 1404     -5     -19.94    1759.
51 -1       N 1427     -5     -19.20    1416.
51 -1       N 1428     -2                 77.
51 -1       N 1437      1B    -18.95    1022.
51 +2 +1    0317-32     3B              1161.
51 +2 +1    N 1339     -5     -18.22    1161.
51 +2 +1    N 1344     -5     -19.46    1107.
51 +2 +1    N 1366     -2     -17.45     914.
51 +2 +1    N 1406      5B    -18.46     931.
51 -3 +1    0236-27    -2B    -17.88    1345.
51 -3 +1    N 1079      0XP   -18.83    1377.
51 -3 +1    N 1097      3B    -20.79    1181.
51 -0 +1    0308-33    10               1009.
51 -0 +1    N 1292      5A    -18.79    1261.
51 -0 +1    N 1425      3A    -19.86    1376.
51 -4 +4    0322-21     3B    -17.85    1241.
51 -4       0347-27     5               1404.
51 -4       N 1315     -2B              1639.
51 -4       N 1325      4A    -19.46    1503.
51 -4       N 1331     -5     -17.07    1233.
51 -4       N 1332     -2     -20.07    1471.
51 -4       N 1345     12 P   -17.30    1444.
51 -4       N 1353      3X    -19.42    1421.
51 -4       N 1371      1X    -19.73    1360.
51 -4       N 1385      6B    -19.78    1390.
51 -4       N 1395     -5     -20.34    1586.
51 -4       N 1398      2B    -20.57    1281.
51 -4       N 1401     -2               1461.
51 -4       N 1415      0X    -18.84    1399.
51 -4       N 1426     -5     -18.85    1332.
51 -4       N 1439     -5     -18.95    1560.
51 -4       N 1482      1 P             1542.
51 -5 +4    0311-25    10               1638.
51 -5 +4    0316-23    10               1440.
51 -5 +4    0316-26     4               1699.
51 -5 +4    N 1201     -2A    -19.95    1630.
51 -5 +4    N 1255      4X    -20.09    1600.
51 -5 +4    N 1302      0B    -20.11    1599.
51 -6 +4    0308-22     5               1244.
51 -6 +4    N 1187      5B    -19.76    1314.
51 -7 +4    0307-20     9B              1702.
51 -7 +4    0321-19     6 P             1753.
51 -7 +4    N 1179      6X    -19.64    1716.
51 -7 +4    N 1232      5X    -21.11    1607.
51 -7 +4    N 1297     -5     -18.71    1475.
51 -7 +4    N 1300      4B    -20.42    1502.
51 -8 +4    N 1407     -5     -21.02    1716.
51 -8 +4    N 1440     -2X    -18.77    1437.
51 -8 +4    N 1452      0B    -19.06    1805.
51 +8 +4    N 1400     -2A    -16.55     389.
51 -9 +4    0403-17    10               1777.
51 -9 +4    0404-17     9A              1754.
51 -0 +4    0304-14    10 P             1480.
51 -0 +4    0314-24    10               1982.
51 -0 +4    0325-17    -5 P   -16.94    1753.
51 -0 +4    0330-17    10               1876.
51 -0 +4    0331-21     4B    -19.53    1760.
51 -0 +4    N 1145      5               1911.
51 -0 +4    N 1172     -5     -18.50    1485.
51 -0 +4    N 1359      9BP   -19.49    1883.
51 -0 +4    N 1461     -2A    -18.51    1356.
51-10+10    0447-29     9     -18.13    1290.
51-10       0450-28    10               1279.
51-11+11    N 1357      1A    -19.62    1964.
51-11       N 1421      4X    -21.12    2021.
51-12+11    0323-16     9               1804.
51-12+11    0327-15     9               1816.
51-12+11    N 1309      4A    -20.17    2070.
51-13+13    0310-05    13 P             2231.
51-13       0312-04    10     -18.33    2197.
51-14+14    N 1199     -5     -20.09    2528.
51-14       N 1209     -5     -20.36    2624.
51+15+15    N 1015      1B    -20.30    2655.
51+15       N 1090      5B    -20.51    2786.
51 -0       0223-10     9X              2091.
51 -0       0306-23    12               2803.
51 -0       0320-11     7B              2755.
51 -0       0450-25     9X    -17.90    1202.
51 -0       0513-30     6B              1279.
51 -0       0558-28     9B    -16.99    1166.
51 -0       N  895      6A    -20.11    2309.
51 -0       N  986      2B    -20.17    1868.
51 -0       N 1222     13 P             2473.
51 -0       N 1241      3B    -19.83    2134.
51 -0       N 1320      2               2977.
51 -0       N 1640      3B    -18.97    1452.
51 -0       U 2460      4B    -19.57    2721.
52 -1 +1    0238-06    10               1336.
52 -1       N  988      5B              1504.
52 -1       N  991      5X    -19.17    1541.
52 -1       N 1022      1B    -19.20    1506.
52 -1       N 1035      5A    -18.68    1232.
52 -1       N 1042      6X    -19.91    1371.
52 -1       N 1051      9B              1300.
52 -1       N 1052     -5     -19.81    1456.
52 -1       N 1084      5A    -20.26    1401.
52 -1       N 1110     10               1325.
52 -1       N 1140     10 P   -18.77    1484.
52 -2 +1    0246-02    10               1103.
52 -2 +1    0248+04    12 P   -16.01    1026.
52 -2 +1    N 1055      3     -19.48    1030.
52 -2 +1    N 1068      3A    -21.39    1176.
52 -2 +1    N 1073      5B    -19.44    1242.
52 -2 +1    U 2162     10               1226.
52 -2 +1    U 2275      9     -17.28    1061.
52 -2 +1    U 2302      9     -16.83    1133.
52 -3 +1    0228-04     9               1648.
52 -3 +1    N  936     -2B    -20.08    1392.
52 -3 +1    N  941      6X    -18.67    1660.
52 -3 +1    N  955      3     -19.07    1566.
52 -3 +1    U 1839      8     -16.91    1567.
52 -4 +1    0255-02     9B              1542.
52 -4 +1    N 1087      5X    -20.21    1545.
52 -4 +1    U 2345      9B              1521.
52 -5 +5    0202-06     8B              1397.
52 -5       N  779      3X    -20.01    1435.
52 -6 +6    0219-20     9 P             1546.
52 -6       0223-21     9     -17.39    1510.
52 -6       0224-24     8B              1459.
52 -6       N  899     10               1524.
52 -6       N  907      7BP             1683.
52 -6       N  908      5A    -20.80    1466.
52 -7 +7    0123-06     5               2033.
52 -7       N  584     -5     -20.68    1931.
52 -7       N  596     -5     -20.22    1962.
52 -7       N  600      7B    -18.90    1895.
52 -7       N  615      3A    -20.19    1910.
52 -7       N  636     -5     -19.71    1990.
52 -8 +7    0146-10     6X              2021.
52 -8 +7    N  681      2X    -19.17    1779.
52 -8 +7    N  701      5B    -19.25    1869.
52 -9 +7    0146-12     9     -17.85    1644.
52 -9 +7    0147-13    10     -16.34    1739.
52 -9 +7    0154-12     8B              1877.
52 -9 +7    N  720     -5     -20.38    1676.
52 -0 +7    N  755      3B              1669.
52-10+10    N  864      5X    -20.20    1633.
52-10       U 1670      9     -16.77    1690.
52-11+11    N  676      0     -20.65    1601.
52-11       N  718      1X    -19.28    1755.
52-12+12    N  470      4A    -20.05    2481.
52-12       N  474     -2A    -20.62    2636.
52-12       N  488      3A    -21.36    2380.
52-12       N  493      5     -19.91    2436.
52-12       N  520     13 P   -20.23    2271.
52-12       U  871     10               2294.
52-13+12    U 1102     13 P   -18.13    2086.
52-13+12    U 1133     10               2067.
52 -0+12    N  514      5X    -20.24    2615.
52 -0+12    N  524     -2A    -21.16    2596.
52 -0+12    U  634      9X    -18.09    2347.
52 -0+12    U  711      5     -18.72    2088.
52 -0+12    U  750     13 P   -18.66    2647.
52-14+14    N  770      1B    -18.75    2583.
52-14       N  772      3A    -21.80    2605.
52-14       U 1546      5     -18.17    2499.
52-15+14    N  691      5A    -20.74    2807.
52-15+14    U 1276      8B    -19.60    2895.
52 -0+14    U 1197     10     -18.63    2942.
52 -0+14    U 1547     10B    -18.64    2788.
52 -0+14    U 1551      8B    -20.05    2817.
52 -0       0314+03    -3     -15.66     900.
52 -0       N  357      0B    -19.84    2622.
52 -0       N  450      6X    -19.46    1853.
52 -0       N  473      0X    -19.77    2406.
52 -0       N  578      5X    -20.09    1622.
52 -0       N  613      4B    -20.53    1449.
52 -0       N  803      5     -19.61    2214.
52 -0       N  821     -5     -20.21    1874.
52 -0       N  918      5X    -19.44    1625.
52 -0       N  972      2 P   -20.19    1677.
52 -0       N 1253      6B    -19.71    1696.
52 -0       N 1337      6A    -19.36    1199.
53 -1 +1    0405-55    10                851.
53 -1       0416-56     7               1152.
53 -1       N 1515      1X    -19.47     961.
53 -1       N 1533     -2B    -18.76     576.
53 -1       N 1536      5B    -17.58    1377.
53 -1       N 1543     -2B    -19.07    1183.
53 -1       N 1546     -2     -18.14     974.
53 -1       N 1549     -5     -19.77     937.
53 -1       N 1553     -2A    -20.17    1064.
53 -1       N 1566      4X    -20.45    1262.
53 -1       N 1574     -2A    -19.34     669.
53 -1       N 1596     -2A    -18.74    1252.
53 -1       N 1617      1     -19.72     818.
53 +1       N 1705     -2AP   -16.23     409.
53 -2 +1    0415-60    -2XP   -18.04     907.
53 -2 +1    0421-63     9               1072.
53 -2 +1    N 1559      6B    -20.13    1068.
53 -3 +1    0454-62    10               1170.
53 -3 +1    N 1672      3B    -19.84    1077.
53 -3 +1    N 1688      5B    -18.35     995.
53 -3 +1    N 1703      3B              1290.
53 -3 +1    N 1824      9B              1012.
53 +3 +1    0445-57    10                978.
53 -4 +1    N 1892      3               1115.
53 -4 +1    N 1947     -2 P   -18.72     866.
53 -4 +1    N 2082      4B    -17.61     849.
53 -5 +1    N 1473      7B              1118.
53 -5 +1    N 1511      5AP   -19.40    1127.
53 -6 +1    0542-52    10                832.
53 -6 +1    N 2101     10 P              939.
53 -6 +1    N 2104      4                898.
53 +6 +1    0535-52    10               1030.
53 -0 +1    0311-57    12B               951.
53 -0 +1    0450-61     7                743.
53 -0 +1    0507-63    10               1225.
53 -0 +1    0539-58     5B              1088.
53 -0 +1    0607-61     5                942.
53 -0 +1    N 1796      5BP   -17.52     759.
53 -0 +1    N 1809     12               1060.
53 -0 +1    N 1853      7               1145.
53 -7 +7    0317-49     5                856.
53 -7       0334-44     3                903.
53 -7       0347-49     7                787.
53 -7       0349-38    10                715.
53 -7       0357-46    10                712.
53 -7       N 1411     -2A    -18.55     867.
53 -7       N 1433      1B    -19.67     889.
53 -7       N 1448      6A    -19.92    1000.
53 -7       N 1483      4                954.
53 -7       N 1487      9 P   -17.62     677.
53 -7       N 1493      6B    -18.47     870.
53 -7       N 1494      4A    -18.53     928.
53 -7       N 1510     -5 P   -16.58     782.
53 -7       N 1512      1B    -19.02     725.
53 -7       N 1527     -2     -18.12     832.
53 -8 +7    0324-52     6     -17.80     882.
53 -8 +7    0330-52     5B    -18.63     892.
53 -9 +7    0307-41     7                804.
53 -9 +7    N 1291      0B    -20.26     678.
53 -0 +7    N 1249      6B    -18.55     828.
53-10+10    0506-38    10                807.
53-10       0510-33    10     -16.87     729.
53-10       N 1792      4A    -20.13    1003.
53-10       N 1808      0X    -19.52     782.
53-10       N 1827      6                836.
53-11+10    0515-37     5               1130.
53-11+10    0519-37     9               1079.
53-12+10    0508-31     9     -17.21     778.
53-12+10    N 1800     -2XP   -16.26     522.
53 -0+10    0539-35     9               1044.
53 -0+10    N 1679     10B               870.
53 -0+10    N 1879     10X    -17.77    1038.
53 -0+10    N 1963      5               1098.
53-13+13    N 1531     -5 P   -17.77     998.
53-13       N 1532      2B    -20.02    1047.
53-13       N 1537     -3     -19.29    1181.
53-14+14    0603-33     5                553.
53-14       N 2188      9B    -17.87     515.
53+14       N 2090      5A    -18.54     707.
53-15+15    0737-50     9B               789.
53-15       0756-49     5                826.
53-16+15    0726-45    10                722.
53-16+15    N 2427      8X    -19.01     689.
53 -0+15    0748-54    10 P              756.
53 -0+15    0824-53    12                758.
53-17+17    0720-72    10               1235.
53-17       N 2397      5B    -19.17    1027.
53-17       N 2434     -5     -19.48    1137.
53-17       N 2442      4B    -20.66    1195.
53+17       0616-70     7               1035.
53+17       0730-74    10                881.
53+17       0810-74    10                980.
53+17       0839-74     7               1088.
53-18+18    0946-74     7                896.
53-18       N 3059      5B    -19.75     990.
53-19+19    0756-76     5               1498.
53-19       0804-76    10               1486.
53-20+20    N 1637      5X    -18.33     639.
53-20       U 3174     10     -15.63     588.
53-21+21    1007-66     5BP             1093.
53-21       N 3136     -5     -20.40    1391.
53-22+21    0857-68     5B              1159.
53-22+21    N 2788     12               1255.
53-22+21    N 2836     12               1422.
53 -0+21    1111-69     5               1063.
53 -0       0338-45    10               1389.
53 -0       0346-80     7B              1406.
53 -0       0350-71     7               1206.
53 -0       0352-49    10               1391.
53 -0       0407-45    -5     -18.90    1264.
53 -0       0419-21     7A               768.
53 -0       0430-49     5               1641.
53 -0       0435-52     9B              1421.
53 -0       0454-56    10               1540.
53 -0       0548-14     8BP              728.
53 -0       0553+03    13 P   -17.17     688.
53 -0       0609-21    10                641.
53 -0       0618-08     5                561.
53 -0       0630-52    10                921.
53 -0       0644-47     4                782.
53 -0       0649-52     6                808.
53 -0       0715-57     6                812.
53 -0       1003-75     5               1517.
53 -0       1148-75    10               1567.
53 -0       N  685      5X    -19.02    1223.
53 -0       N 1507      9B    -18.33     810.
53 -0       N 1518      8B    -18.15     810.
53 -0       N 1744      7B    -18.06     562.
