IRAS10491-2059  10 49 11.3 -20 59 04    post-AGB to PN stage (Trammell etal.,1994).
IRAS11000-6153  11 00 02.6 -61 53 33  SAO 251227=HD 95767. PPN cand. (Volk, Kwok, 1989,
IRAS11000-6153  11 00 02.6 -61 53 33    Table 1). FOIb star with far-IR excess and colours
IRAS11000-6153  11 00 02.6 -61 53 33    similar to PNe (Pottasch, Parthasarathy, 1988).
IRAS11065-6026  11 06 33.5 -60 26 35  He 3-591. Colour-selected PPN candidate (Volk, Kwok,
IRAS11065-6026  11 06 33.5 -60 26 35    1989, Table 4).
IRAS11339-6004  11 33 59.9 -60 04 20  PPN candidate (FC, Hu etal.,1993a, No.53).
IRAS11381-6401  11 38 10.4 -64 01 49  PPN candidate (FC, Hu etal.,1993a, No.60).
IRAS11385-5517  11 38 33.7 -55 17 48  SAO 239288=HD 101584=CP-54 4707. FOIape star with
IRAS11385-5517  11 38 33.7 -55 17 48    far-IR excess (Parthasarathy, Pottasch, 1986);
IRAS11385-5517  11 38 33.7 -55 17 48    PPN candidate (Volk, Kwok, 1989, Table 1).
IRAS11387-6113  11 38 47.8 -61 13 51  PPN candidate (FC, Hu etal.,1993a, No.55).
IRAS11472-0800  11 47 15.2 -08 00 40  PPN candidate (Meixner etal.,1999).
IRAS11544-6408  11 54 26.1 -64 08 29  PPN candidate (FC, Hu etal.,1993a, No.61).
1200-5333       12 00 13.3 -53 33 24  IRAS-radio PN candidate (Van de Steene, Pottasch,
1200-5333       12 00 13.3 -53 33 24    1993).
CPD-53 5072     12 17 33.3 -53 38 49  IR colours similar to that observed in PNe
CPD-53 5072     12 17 33.3 -53 38 49    (Parthasarathy, 1989).
IRAS12222-4652  12 22 12.4 -46 52 30  SAO 223420=HD 108015. PPN cand. (Volk, Kwok, 1989,
IRAS12222-4652  12 22 12.4 -46 52 30    Table 1).F3Ib star with far-IR excess and colours
IRAS12222-4652  12 22 12.4 -46 52 30    similar to PNe (Pottasch, Parthasarathy, 1988).
IRAS12262-6417  12 26 13.6 -64 17 02  Possible PN from near-IR obs. (Persi etal.,1993);
IRAS12262-6417  12 26 13.6 -64 17 02    see Hu etal.(1993a), No.62.
IRAS12302-6317  12 30 15.6 -63 17 06  Possible PN from near-IR obs. (Persi etal.,1993).
IRAS12309-5928  12 30 55.0 -59 28 45  PPN candidate (FC, Hu etal.,1993a, No.51).
IRAS12323-2033  12 32 19.1 -20 33 39  RU Crv. BD-20 3674. SAO 180922. IRC -20241. Intrin-
IRAS12323-2033  12 32 19.1 -20 33 39    sically polarized object in the transition from
IRAS12323-2033  12 32 19.1 -20 33 39    post-AGB to PN stage (Trammell etal.,1994).
IRAS12358-6323  12 35 53.2 -63 23 10  PPN cand. (FC, Hu etal.,1993a, No.59). OH 1612 MHz
IRAS12358-6323  12 35 53.2 -63 23 10    detected (Hu etal.,1994).
IRAS12359+0715  12 35 57.6 +07 15 48  R Vir. HD 109914. SAO 119509. IRC +10256. Intrin-
IRAS12359+0715  12 35 57.6 +07 15 48    sically polarized object in the transition from
IRAS12359+0715  12 35 57.6 +07 15 48    post-AGB to PN stage (Trammell etal.,1994).
1240-6219       12 40 34.9 -62 19 48  IRAS-radio PN candidate (Van de Steene, Pottasch,
1240-6219       12 40 34.9 -62 19 48    1993).
ESO-172?07      12 41 54.2 -54 14 47  IRAS 12419-5414. Known as Boomerang Nebula, re-
ESO-172?07      12 41 54.2 -54 14 47    flection nebula. CO obs. of PPNe (Bujarrabal,
ESO-172?07      12 41 54.2 -54 14 47    Bachiler, 1991).
IRAS12447+0425  12 44 45.6 +04 25 05  RU Vir. BD+04 2651a=HD 111166. IRC +00224. Intrin-
IRAS12447+0425  12 44 45.6 +04 25 05    sically polarized object in the transition from
IRAS12447+0425  12 44 45.6 +04 25 05    post-AGB to PN stage (Trammell etal.,1994).
IRAS12538-2611  12 53 48.6 -26 11 22  HR 4912=HD 112374. PPN candidate (Volk, Kwok, 1989,
IRAS12538-2611  12 53 48.6 -26 11 22    Table 1); see Luck etal.(1983).
IRAS13404-6059  13 40 26.8 -60 59 41  PPN candidate (FC, Hu etal.,1993a, No.54).
IRAS13416-6243  13 41 36.6 -62 43 11  Possibly in transition from AGB to PNe (van der Veen
IRAS13416-6243  13 41 36.6 -62 43 11    etal.,1989a). See Hu etal.(1993a), No.58.
IRAS13428-6232  13 42 49.6 -62 32 59  Possibly in transition from AGB to PNe (van der Veen
IRAS13428-6232  13 42 49.6 -62 32 59    etal.,1989a).
He 3-1013       14 33 07.4 -64 35 01  IRAS 14331-6435. CPD-64 2939. Evolving towards an
He 3-1013       14 33 07.4 -64 35 01    early stage of PNe (Parthasarathy, Pottasch, 1989).
IRAS14341-6211  14 34 10.2 -62 11 42  PPN cand. (FC, Hu etal.,1993a, No.57). OH 1612 MHz
IRAS14341-6211  14 34 10.2 -62 11 42    detected (Hu etal.,1994).
IRAS14429-4539  14 42 55.2 -45 39 31  PPN cand. (FC, Hu etal.,1993a, No.44). Most likely
IRAS14429-4539  14 42 55.2 -45 39 31    in post-AGB stage (FC, Reddy, Parthasarathy, 1996).
IRAS14527-6204  14 52 43.4 -62 04 49  PPN candidate (FC, Hu etal.,1993a, No.56).
Hen 1044        14 56 12.  -54 06 11  He 2-113 (not a PN in CGPN). Between AGB and PNe
Hen 1044        14 56 12.  -54 06 11    (Le Bertre etal.,1989). [WC11] object (Menzies,
Hen 1044        14 56 12.  -54 06 11    Wolstencroft, 1990).
1510-5754       15 10 25.2 -57 54 11  IRAS-radio PN candidate (Van de Steene, Pottasch,
1510-5754       15 10 25.2 -57 54 11    1993).
IRAS15255+1944  15 25 32.2 +19 44 10  WX Ser. IRC +20281. Intrinsically polarized object
IRAS15255+1944  15 25 32.2 +19 44 10    in the transition from post-AGB to PN stage
IRAS15255+1944  15 25 32.2 +19 44 10    (Trammell etal.,1994).
IRAS15373-5308  15 37 22.7 -53 08 43  Possibly in transition from AGB to PNe (van der Veen
IRAS15373-5308  15 37 22.7 -53 08 43    etal.,1989a).
IRAS15373-4220  15 37 22.9 -42 20 14  Possibly in transition from AGB to PNe (van der Veen
IRAS15373-4220  15 37 22.9 -42 20 14    etal.,1989a).
IRAS15405-4945  15 40 32.1 -49 45 54  OH 329.14+3.92. SiO maser in PPNe (Nyman etal.,
IRAS15405-4945  15 40 32.1 -49 45 54    1998). See te Lintel Hekkert etal.(1988).
IRAS15452-5459  15 45 17.1 -54 59 41  Possibly in transition from AGB to PNe (van der Veen
IRAS15452-5459  15 45 17.1 -54 59 41    etal.,1989a).
IRAS15465+2818  15 46 31.7 +28 18 29  R CrB. PPN candidate (Volk, Kwok, 1989, Table 1);
IRAS15465+2818  15 46 31.7 +28 18 29    see Gillett etal.(1986). Stellar PPN candidate
IRAS15465+2818  15 46 31.7 +28 18 29    (Ueta etal.,1998).
IRAS15532-4210  15 53 16.3 -42 10 41  SAO 226389=HD 142527=He 3-1119. F6IIIe star with
IRAS15532-4210  15 53 16.3 -42 10 41    far-IR excess and colours similar to PNe (Pottasch,
IRAS15532-4210  15 53 16.3 -42 10 41    Parthasarathy, 1988). PPN candidate (Volk, Kwok,
IRAS15532-4210  15 53 16.3 -42 10 41    1989, Table 1).
IRAS15556-2248  15 55 38.9 -22 48 42  SAO 183986=HD 143006=He 3-1126. G5(I)e star with
IRAS15556-2248  15 55 38.9 -22 48 42    far-IR excess and colours similar to PNe (Pottasch,
IRAS15556-2248  15 55 38.9 -22 48 42    Parthasarathy, 1988). PPN candidate (Volk, Kwok,
IRAS15556-2248  15 55 38.9 -22 48 42    1989, Table 1).
IRAS16029-4101  16 02 59.4 -41 01 52  PPN candidate (FC, Hu etal.,1993a, No.43).
IRAS16032-3537  16 03 12.2 -35 37 19  IRAS PSC PN candidate (F Carballo etal.,1992).
HD 144432       16 03 53.6 -27 35 08  SAO 184124=He 3-1141. FOIIIe star with far-IR excess
HD 144432       16 03 53.6 -27 35 08    and colours similar to PNe (Pottasch,Parthasarathy,
HD 144432       16 03 53.6 -27 35 08    1988).
IRAS16086-5255  16 08 37.4 -52 55 44  PPN candidate (FC, Hu etal.,1993a, No.48).
IRAS16115-5044  16 11 31.1 -50 44 53  Possibly in transition from AGB to PN (van der Veen
IRAS16115-5044  16 11 31.1 -50 44 53    etal.,1989a).
IRAS16130-4620  16 13 06.3 -46 20 36  PPN candidate (FC, Hu etal.,1993a, No.45).
CPD-59 6723     16 20 40.5 -59 56 38  IR colours similar to that observed in PNe (Partha-
CPD-59 6723     16 20 40.5 -59 56 38    sarathy, 1989).
Hen 1191        16 23 31.0 -48 32 46  IRAS 16235-4832. Bipolar nebula in stage between
Hen 1191        16 23 31.0 -48 32 46    AGB and PNe (FC, Le Bertre etal.,1989).
IRC +30292      16 26 00.6 +34 54 45  V 697 Her. IRAS 16260+3454. Intrinsically polarized
IRC +30292      16 26 00.6 +34 54 45    object in the transition from post-AGB to PNe stage
IRC +30292      16 26 00.6 +34 54 45    (Trammell etal.,1994).
IRAS16275-2638  16 27 32.2 -26 38 27  Colour-selected PPN candidate (Volk, Kwok, 1989,
IRAS16275-2638  16 27 32.2 -26 38 27    Table 4).
IRAS16279-4757  16 27 56.4 -47 57 43  Possibly in transition from AGB to PNe (van der Veen
IRAS16279-4757  16 27 56.4 -47 57 43    etal.,1989a). See Hu etal.(1993a), No.46.
1633-4807       16 33 23.4 -48 07 40  IRAS-radio PN candidate (Van de Steene, Pottasch,
1633-4807       16 33 23.4 -48 07 40    1993).
IRAS16342-3814  16 34 17.1 -38 14 18  Known as Water-Fountain Nebula. IR colours similar to
IRAS16342-3814  16 34 17.1 -38 14 18    that observed in PNe (Parthasarathy, 1989).Reflect-
IRAS16342-3814  16 34 17.1 -38 14 18    ion nebulosity of PPN cand. (Ueta etal.,1998).
IRAS16342-3814  16 34 17.1 -38 14 18    Post-AGB class. (Sahai etal.,1999).
IRAS16399-6247  16 39 58.8 -62 47 52  SAO 253680=-62 5428. F2 star with far-IR excess and
IRAS16399-6247  16 39 58.8 -62 47 52    colours similar to PNe (Pottasch, Parthasarathy,
IRAS16399-6247  16 39 58.8 -62 47 52    1988).
IRAS16434-2244  16 43 28.9 -22 44 19  PN-colour IRAS source ass. with radio cont. source
IRAS16434-2244  16 43 28.9 -22 44 19    (Ratag, Pottasch, 1991).
IRAS16552-3050  16 55 16.5 -30 50 37  PPN candidate (FC, Hu etal.,1993a, No.35).
IRAS16559-2957  16 55 57.4 -29 57 09  PPN cand. (FC, Hu etal.,1993a, No.34). OH 1612 MHz
IRAS16559-2957  16 55 57.4 -29 57 09    detected (Hu etal.,1994).
IRAS16581-2039  16 58 11.0 -20 39 53  PN-colour IRAS source ass. with radio cont. source
IRAS16581-2039  16 58 11.0 -20 39 53    (Ratag, Pottasch, 1991).
IRAS16582-1919  16 58 18.6 -19 20 29  PN-colour IRAS source ass. with radio cont. source
IRAS16582-1919  16 58 18.6 -19 20 29    (Ratag, Pottasch, 1991).
IRAS17074-4549  17 07 25.8 -45 49 16  Possibly in transition from AGB to PNe (van der Veen
IRAS17074-4549  17 07 25.8 -45 49 16    etal.,1989a).
IRAS17079-3926  17 07 57.9 -39 26 15  PN-colour IRAS source ass. with radio cont. source
IRAS17079-3926  17 07 57.9 -39 26 15    (Ratag etal.,1990, No.3).
IRAS17086-2403  17 08 40.2 -24 03 48  PN-colour IRAS source ass. with radio cont. source
IRAS17086-2403  17 08 40.2 -24 03 48    (Ratag, Pottasch, 1991). Most likely post-AGB
IRAS17086-2403  17 08 40.2 -24 03 48    supergiant evolving towards PNe (Reddy, Parthasa-
IRAS17086-2403  17 08 40.2 -24 03 48    rathy, 1996).
IRAS17088-4221  17 08 48.2 -42 21 34  Possibly in transition from AGB to PNe (van der Veen
IRAS17088-4221  17 08 48.2 -42 21 34    etal.,1989a).
IRAS17092-3539  17 09 13.4 -35 39 44  PN-colour IRAS source ass. with radio cont. source
IRAS17092-3539  17 09 13.4 -35 39 44    (Ratag etal.,1990, No.5).
IRAS17097-3210  17 09 43.8 -32 11 02  Possibly in transition from AGB to PNe (van der Veen
IRAS17097-3210  17 09 43.8 -32 11 02    etal.,1989a).
IRAS17103-3338  17 10 18.5 -33 39 45  PN-colour IRAS source ass. with radio cont. source
IRAS17103-3338  17 10 18.5 -33 39 45    (Ratag etal.,1990, No.6).
IRAS17106-3046  17 10 38.9 -30 46 13  PPN (Hrivnak etal.,1999). PPN candidate (Meixner
IRAS17106-3046  17 10 38.9 -30 46 13    etal.,1999).
IRAS17111-2328  17 11 06.7 -23 28 01  PN-colour IRAS source ass. with radio cont. source
IRAS17111-2328  17 11 06.7 -23 28 01    (Ratag, Pottasch, 1991).
IRAS17112-1918  17 11 10.7 -19 18 45  PN-colour IRAS source ass. with radio cont. source
IRAS17112-1918  17 11 10.7 -19 18 45    (Ratag, Pottasch, 1991).
IRAS17114-3532  17 11 29.2 -35 32 16  PN-colour IRAS source ass. with radio cont. source
IRAS17114-3532  17 11 29.2 -35 32 16    (Ratag etal.,1990, No.7).
IRAS17123-3929  17 12 23.9 -39 29 49  PN-colour IRAS source ass. with radio cont. source
IRAS17123-3929  17 12 23.9 -39 29 49    (Ratag etal.,1990, No.8).
IRAS17125-3507  17 12 28.7 -35 07 15  PN-colour IRAS source ass. with radio cont. source
IRAS17125-3507  17 12 28.7 -35 07 15    (Ratag etal.,1990, No.9).
IRAS17127-2428  17 12 41.3 -24 27 55  PN-colour IRAS source ass. with radio cont. source
IRAS17127-2428  17 12 41.3 -24 27 55    (Ratag, Pottasch, 1991).
IRAS17131-3330  17 13 09.0 -33 30 08  PN-colour IRAS source ass. with radio cont. source
IRAS17131-3330  17 13 09.0 -33 30 08    (Ratag etal.,1990, No.10).
IRAS17135-2748  17 13 28.1 -27 48 26  PN-colour IRAS source ass. with radio cont. source
IRAS17135-2748  17 13 28.1 -27 48 26    (Ratag etal.,1990, No.46).
IRAS17149-3053  17 14 52.1 -30 53 07  May be between OH/IR stars and PNe (Pottasch etal.,
IRAS17149-3053  17 14 52.1 -30 53 07    1988, No.17). See Hu etal.(1993a), No.36 -coordi-
IRAS17149-3053  17 14 52.1 -30 53 07    nates different. OH 1612 MHz detected (Hu etal.,
IRAS17149-3053  17 14 52.1 -30 53 07    1994).
OH 349.2-0.2    17 15 04.0 -37 54 54  OH 349.36-020. IRAS 17150-3754. In transition phase
OH 349.2-0.2    17 15 04.0 -37 54 54    between OH/IR star and PN (Pottasch etal.,1987).
IRAS17150-3224  17 15 04.6 -32 24 15  RAFGL 6815. IR colours similar to that observed in
IRAS17150-3224  17 15 04.6 -32 24 15    PNe (Parthasarathy, 1989). See Hu etal.(1993a),
IRAS17150-3224  17 15 04.6 -32 24 15    No.38. G2I, bipolar reflection nebula, young PPN
IRAS17150-3224  17 15 04.6 -32 24 15    (Hu etal.,1993b). OH 1612 MHz detected (Hu etal.,
IRAS17150-3224  17 15 04.6 -32 24 15    1994). Post-AGB stage (FC, Reddy, Parthasarathy,
IRAS17150-3224  17 15 04.6 -32 24 15    1996). Reflection nebulosity of PPN cand. (Ueta
IRAS17150-3224  17 15 04.6 -32 24 15    etal.,1999).
IRAS17153-3814  17 15 16.6 -38 13 44  PN-colour IRAS source ass. with radio cont. source
IRAS17153-3814  17 15 16.6 -38 13 44    (Ratag etal.,1990, No.11).
